FMC_pin    FMC_port      Schematic_name     System_top_name     IOSTANDARD Termination
#adrv904x

D4         GBTCLK0_M2C_P FPGA_REF_CLK0+     ref_clk0_p           #N/A       #N/A
D5         GBTCLK0_M2C_N FPGA_REF_CLK0-     ref_clk0_n           #N/A       #N/A
B20        GBTCLK1_M2C_P FPGA_REF_CLK1+     ref_clk1_p           #N/A       #N/A
B21        GBTCLK1_M2C_N FPGA_REF_CLK1-     ref_clk1_n           #N/A       #N/A

H4         CLK0_M2C_P    FPGA_MMCM_CLK+     core_clk_p           LVDS       DIFF_TERM_ADV TERM_100
H5         CLK0_M2C_N    FPGA_MMCM_CLK-     core_clk_n           LVDS       DIFF_TERM_ADV TERM_100

G6         LA00_CC_P     FMC_CLK2TRXIC+     dev_clk_p            #N/A       #N/A
G7         LA00_CC_N     FMC_CLK2TRXIC-     dev_clk_n            #N/A       #N/A
J2         CLK3_IO_P     FMC_CLK2CLKCHIP+   dev_clk_buff_p       #N/A       #N/A
J3         CLK3_IO_N     FMC_CLK2CLKCHIP-   dev_clk_buff_n       #N/A       #N/A

A18        DP5_M2C_P     SERDOUT0-          rx_data_p[0]         #N/A       #N/A
A19        DP5_M2C_N     SERDOUT0+          rx_data_n[0]         #N/A       #N/A
B16        DP6_M2C_P     SERDOUT1-          rx_data_p[1]         #N/A       #N/A
B17        DP6_M2C_N     SERDOUT1+          rx_data_n[1]         #N/A       #N/A
A14        DP4_M2C_P     SERDOUT2-          rx_data_p[2]         #N/A       #N/A
A15        DP4_M2C_N     SERDOUT2+          rx_data_n[2]         #N/A       #N/A
B12        DP7_M2C_P     SERDOUT3-          rx_data_p[3]         #N/A       #N/A
B13        DP7_M2C_N     SERDOUT3+          rx_data_n[3]         #N/A       #N/A
A6         DP2_M2C_P     SERDOUT4-          rx_data_p[4]         #N/A       #N/A
A7         DP2_M2C_N     SERDOUT4+          rx_data_n[4]         #N/A       #N/A
A10        DP3_M2C_P     SERDOUT5-          rx_data_p[5]         #N/A       #N/A
A11        DP3_M2C_N     SERDOUT5+          rx_data_n[5]         #N/A       #N/A
A2         DP1_M2C_P     SERDOUT6-          rx_data_p[6]         #N/A       #N/A
A3         DP1_M2C_N     SERDOUT6+          rx_data_n[6]         #N/A       #N/A
C6         DP0_M2C_P     SERDOUT7-          rx_data_p[7]         #N/A       #N/A
C7         DP0_M2C_N     SERDOUT7+          rx_data_n[7]         #N/A       #N/A

A38        DP5_C2M_P     SERDIN6+           tx_data_p[0]         #N/A       #N/A
A39        DP5_C2M_N     SERDIN6-           tx_data_n[0]         #N/A       #N/A
B36        DP6_C2M_P     SERDIN5+           tx_data_p[1]         #N/A       #N/A
B37        DP6_C2M_N     SERDIN5-           tx_data_n[1]         #N/A       #N/A
A34        DP4_C2M_P     SERDIN7+           tx_data_p[2]         #N/A       #N/A
A35        DP4_C2M_N     SERDIN7-           tx_data_n[2]         #N/A       #N/A
B32        DP7_C2M_P     SERDIN4+           tx_data_p[3]         #N/A       #N/A
B33        DP7_C2M_N     SERDIN4-           tx_data_n[3]         #N/A       #N/A
A26        DP2_C2M_P     SERDIN2-           tx_data_p[4]         #N/A       #N/A
